frame,ID,X,Y,Class,Color,Position,X_court,Y_court,is_outlier,X_court_clamped,Y_court_clamped,court_zone,court_side,dist_to_near_baseline,dist_to_far_baseline,dist_to_net,dist_to_left_sideline,dist_to_right_sideline,dist_to_center
11,69,285,122,Player,red,Defense,-8.846458,-28.787209,True,-2.0,-2.0,Near Service Box,Left,28.787209,52.55721,40.67221,8.846458,19.81646,14.331459
11,93,482,66,Player,red,Defense,0.36043942,-26.792273,True,0.36043942,-2.0,Near Service Box,Left,26.792273,50.56227,38.677273,0.36043942,10.609561,5.124561
12,1,872,208,Player,red,Defense,9.991843,7.9469156,False,9.991843,7.9469156,Near Court,Right,7.9469156,15.823085,3.9380846,9.991843,0.97815704,4.506843
12,2,114,362,Player,red,Defense,-5.5387387,9.121562,True,-2.0,9.121562,Near Court,Left,9.121562,14.648438,2.7634382,5.5387387,16.50874,11.023739
12,3,643,539,Player,red,Defense,6.653458,21.638891,False,6.653458,21.638891,Far Service Box,Right,21.638891,2.1311092,9.753891,6.653458,4.316542,1.168458
12,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
12,5,1189,281,Player,red,Defense,12.522513,14.384523,False,12.522513,14.384523,Far Court,Right,14.384523,9.385477,2.4995232,12.522513,1.5525131,7.0375133
12,6,969,164,Player,red,Defense,11.4547205,6.1998086,False,11.4547205,6.1998086,Near Service Box,Right,6.1998086,17.570192,5.6851916,11.4547205,0.48472023,5.9697204
12,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
12,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
12,10,850,67,Player,red,Defense,10.733907,-5.656395,True,10.733907,-2.0,Near Service Box,Right,5.656395,29.426395,17.541395,10.733907,0.23609352,5.2489066
12,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
12,12,1269,147,Player,red,Defense,14.358547,8.70719,True,12.97,8.70719,Near Court,Right,8.70719,15.062811,3.1778107,14.358547,3.388547,8.873547
12,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
12,14,1133,116,Player,red,Defense,13.61117,5.162251,True,12.97,5.162251,Near Service Box,Right,5.162251,18.60775,6.722749,13.61117,2.6411695,8.126169
12,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
12,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
12,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
12,69,285,122,Player,red,Defense,-8.846458,-28.787209,True,-2.0,-2.0,Near Service Box,Left,28.787209,52.55721,40.67221,8.846458,19.81646,14.331459
13,1,872,207,Player,red,Defense,9.997596,7.8791184,False,9.997596,7.8791184,Near Court,Right,7.8791184,15.8908825,4.005882,9.997596,0.9724045,4.5125957
13,2,113,362,Player,red,Defense,-5.5766196,9.103844,True,-2.0,9.103844,Near Court,Left,9.103844,14.666157,2.7811565,5.5766196,16.54662,11.06162
13,3,645,536,Player,red,Defense,6.6739683,21.551378,False,6.6739683,21.551378,Far Service Box,Right,21.551378,2.2186222,9.666378,6.6739683,4.296032,1.1889682
13,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
13,5,1189,281,Player,red,Defense,12.522513,14.384523,False,12.522513,14.384523,Far Court,Right,14.384523,9.385477,2.4995232,12.522513,1.5525131,7.0375133
13,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
13,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
13,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
13,10,850,67,Player,red,Defense,10.733907,-5.656395,True,10.733907,-2.0,Near Service Box,Right,5.656395,29.426395,17.541395,10.733907,0.23609352,5.2489066
13,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
13,12,1269,147,Player,red,Defense,14.358547,8.70719,True,12.97,8.70719,Near Court,Right,8.70719,15.062811,3.1778107,14.358547,3.388547,8.873547
13,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
13,14,1133,115,Player,red,Defense,13.623088,5.0923653,True,12.97,5.0923653,Near Service Box,Right,5.0923653,18.677635,6.792635,13.623088,2.6530876,8.138088
13,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
13,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
13,63,1182,386,Player,red,Defense,11.785541,18.056068,False,11.785541,18.056068,Far Service Box,Right,18.056068,5.713932,6.171068,11.785541,0.8155403,6.3005404
13,69,284,122,Player,red,Defense,-8.923618,-28.90565,True,-2.0,-2.0,Near Service Box,Left,28.90565,52.67565,40.79065,8.923618,19.89362,14.408619
14,1,871,208,Player,red,Defense,9.979385,7.9341865,False,9.979385,7.9341865,Near Court,Right,7.9341865,15.8358135,3.9508138,9.979385,0.9906149,4.4943852
14,2,111,362,Player,red,Defense,-5.6526613,9.068277,True,-2.0,9.068277,Near Court,Left,9.068277,14.701723,2.8167229,5.6526613,16.622662,11.137661
14,3,647,534,Player,red,Defense,6.6948304,21.493544,False,6.6948304,21.493544,Far Service Box,Right,21.493544,2.2764568,9.608543,6.6948304,4.27517,1.2098303
14,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
14,5,1189,281,Player,red,Defense,12.522513,14.384523,False,12.522513,14.384523,Far Court,Right,14.384523,9.385477,2.4995232,12.522513,1.5525131,7.0375133
14,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
14,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
14,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
14,10,850,67,Player,red,Defense,10.733907,-5.656395,True,10.733907,-2.0,Near Service Box,Right,5.656395,29.426395,17.541395,10.733907,0.23609352,5.2489066
14,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
14,12,1269,147,Player,red,Defense,14.358547,8.70719,True,12.97,8.70719,Near Court,Right,8.70719,15.062811,3.1778107,14.358547,3.388547,8.873547
14,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
14,14,1133,115,Player,red,Defense,13.623088,5.0923653,True,12.97,5.0923653,Near Service Box,Right,5.0923653,18.677635,6.792635,13.623088,2.6530876,8.138088
14,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
14,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
14,63,1182,386,Player,red,Defense,11.785541,18.056068,False,11.785541,18.056068,Far Service Box,Right,18.056068,5.713932,6.171068,11.785541,0.8155403,6.3005404
14,69,285,122,Player,red,Defense,-8.846458,-28.787209,True,-2.0,-2.0,Near Service Box,Left,28.787209,52.55721,40.67221,8.846458,19.81646,14.331459
14,0,719,307,Ball,blue,Ball,7.6532917,12.44192,False,7.6532917,12.44192,Far Court,Right,12.44192,11.32808,0.55692005,7.6532917,3.3167086,2.1682916
15,1,868,208,Player,red,Defense,9.941887,7.895873,False,9.941887,7.895873,Near Court,Right,7.895873,15.874127,3.9891272,9.941887,1.0281134,4.456887
15,2,129,361,Player,red,Defense,-5.013913,9.285846,True,-2.0,9.285846,Near Court,Left,9.285846,14.484155,2.5991545,5.013913,15.983913,10.498913
15,3,658,514,Player,red,Defense,6.809855,20.892057,False,6.809855,20.892057,Far Service Box,Right,20.892057,2.877943,9.007057,6.809855,4.1601453,1.3248549
15,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
15,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
15,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
15,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
15,8,557,65,Player,red,Defense,3.517866,-20.628641,True,3.517866,-2.0,Near Service Box,Left,20.628641,44.398643,32.51364,3.517866,7.452134,1.9671342
15,10,851,66,Player,red,Defense,10.760194,-5.75199,True,10.760194,-2.0,Near Service Box,Right,5.75199,29.52199,17.63699,10.760194,0.20980644,5.2751937
15,11,21,156,Player,red,Defense,-39.35629,-60.80426,True,-2.0,-2.0,Near Service Box,Left,60.80426,84.574265,72.68926,39.35629,50.32629,44.84129
15,12,1269,147,Player,red,Defense,14.358547,8.70719,True,12.97,8.70719,Near Court,Right,8.70719,15.062811,3.1778107,14.358547,3.388547,8.873547
15,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
15,14,1132,115,Player,red,Defense,13.613981,5.0779057,True,12.97,5.0779057,Near Service Box,Right,5.0779057,18.692095,6.8070946,13.613981,2.643981,8.128981
15,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
15,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
15,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
15,69,286,122,Player,red,Defense,-8.769646,-28.669302,True,-2.0,-2.0,Near Service Box,Left,28.669302,52.4393,40.554302,8.769646,19.739647,14.254646
16,1,868,207,Player,red,Defense,9.947566,7.827758,False,9.947566,7.827758,Near Court,Right,7.827758,15.942243,4.0572424,9.947566,1.0224342,4.462566
16,2,138,360,Player,red,Defense,-4.7192793,9.343779,True,-2.0,9.343779,Near Court,Left,9.343779,14.426222,2.5412216,4.7192793,15.68928,10.204279
16,3,660,512,Player,red,Defense,6.831368,20.831999,False,6.831368,20.831999,Far Service Box,Right,20.831999,2.9380016,8.946999,6.831368,4.1386323,1.3463678
16,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
16,5,1189,283,Player,red,Defense,12.507616,14.464389,False,12.507616,14.464389,Far Court,Right,14.464389,9.305612,2.5793886,12.507616,1.5376158,7.022616
16,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
16,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
16,8,557,65,Player,red,Defense,3.517866,-20.628641,True,3.517866,-2.0,Near Service Box,Left,20.628641,44.398643,32.51364,3.517866,7.452134,1.9671342
16,10,852,66,Player,red,Defense,10.77657,-5.718858,True,10.77657,-2.0,Near Service Box,Right,5.718858,29.488857,17.603859,10.77657,0.19342995,5.29157
16,11,21,156,Player,red,Defense,-39.35629,-60.80426,True,-2.0,-2.0,Near Service Box,Left,60.80426,84.574265,72.68926,39.35629,50.32629,44.84129
16,12,1269,147,Player,red,Defense,14.358547,8.70719,True,12.97,8.70719,Near Court,Right,8.70719,15.062811,3.1778107,14.358547,3.388547,8.873547
16,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
16,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
16,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
16,63,1182,386,Player,red,Defense,11.785541,18.056068,False,11.785541,18.056068,Far Service Box,Right,18.056068,5.713932,6.171068,11.785541,0.8155403,6.3005404
16,69,287,122,Player,red,Defense,-8.693178,-28.551928,True,-2.0,-2.0,Near Service Box,Left,28.551928,52.32193,40.436928,8.693178,19.663177,14.178179
17,1,868,207,Player,red,Defense,9.947566,7.827758,False,9.947566,7.827758,Near Court,Right,7.827758,15.942243,4.0572424,9.947566,1.0224342,4.462566
17,2,142,360,Player,red,Defense,-4.5761104,9.411512,True,-2.0,9.411512,Near Court,Left,9.411512,14.358488,2.4734879,4.5761104,15.54611,10.0611105
17,3,662,510,Player,red,Defense,6.8529453,20.771763,False,6.8529453,20.771763,Far Service Box,Right,20.771763,2.9982376,8.886763,6.8529453,4.117055,1.3679452
17,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
17,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
17,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
17,7,51,147,Player,red,Defense,-35.58786,-59.339886,True,-2.0,-2.0,Near Service Box,Left,59.339886,83.109886,71.224884,35.58786,46.55786,41.07286
17,8,557,66,Player,red,Defense,3.5307562,-20.37824,True,3.5307562,-2.0,Near Service Box,Left,20.37824,44.14824,32.26324,3.5307562,7.4392443,1.9542439
17,10,852,66,Player,red,Defense,10.77657,-5.718858,True,10.77657,-2.0,Near Service Box,Right,5.718858,29.488857,17.603859,10.77657,0.19342995,5.29157
17,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
17,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
17,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
17,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
17,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
17,69,286,122,Player,red,Defense,-8.769646,-28.669302,True,-2.0,-2.0,Near Service Box,Left,28.669302,52.4393,40.554302,8.769646,19.739647,14.254646
18,1,868,207,Player,red,Defense,9.947566,7.827758,False,9.947566,7.827758,Near Court,Right,7.827758,15.942243,4.0572424,9.947566,1.0224342,4.462566
18,2,146,360,Player,red,Defense,-4.434304,9.478601,True,-2.0,9.478601,Near Court,Left,9.478601,14.291399,2.4063988,4.434304,15.4043045,9.919304
18,3,664,509,Player,red,Defense,6.874591,20.74321,False,6.874591,20.74321,Far Service Box,Right,20.74321,3.0267906,8.85821,6.874591,4.0954094,1.3895907
18,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
18,5,1189,281,Player,red,Defense,12.522513,14.384523,False,12.522513,14.384523,Far Court,Right,14.384523,9.385477,2.4995232,12.522513,1.5525131,7.0375133
18,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
18,7,52,147,Player,red,Defense,-35.35921,-59.028374,True,-2.0,-2.0,Near Service Box,Left,59.028374,82.79837,70.913376,35.35921,46.329212,40.84421
18,8,557,66,Player,red,Defense,3.5307562,-20.37824,True,3.5307562,-2.0,Near Service Box,Left,20.37824,44.14824,32.26324,3.5307562,7.4392443,1.9542439
18,10,852,66,Player,red,Defense,10.77657,-5.718858,True,10.77657,-2.0,Near Service Box,Right,5.718858,29.488857,17.603859,10.77657,0.19342995,5.29157
18,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
18,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
18,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
18,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
18,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
18,69,286,122,Player,red,Defense,-8.769646,-28.669302,True,-2.0,-2.0,Near Service Box,Left,28.669302,52.4393,40.554302,8.769646,19.739647,14.254646
19,1,868,207,Player,red,Defense,9.947566,7.827758,False,9.947566,7.827758,Near Court,Right,7.827758,15.942243,4.0572424,9.947566,1.0224342,4.462566
19,2,150,360,Player,red,Defense,-4.293841,9.545055,True,-2.0,9.545055,Near Court,Left,9.545055,14.224945,2.3399448,4.293841,15.263842,9.778841
19,3,666,508,Player,red,Defense,6.8962436,20.71465,False,6.8962436,20.71465,Far Service Box,Right,20.71465,3.0553513,8.829649,6.8962436,4.0737567,1.4112434
19,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
19,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
19,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
19,7,52,147,Player,red,Defense,-35.35921,-59.028374,True,-2.0,-2.0,Near Service Box,Left,59.028374,82.79837,70.913376,35.35921,46.329212,40.84421
19,8,557,66,Player,red,Defense,3.5307562,-20.37824,True,3.5307562,-2.0,Near Service Box,Left,20.37824,44.14824,32.26324,3.5307562,7.4392443,1.9542439
19,10,851,66,Player,red,Defense,10.760194,-5.75199,True,10.760194,-2.0,Near Service Box,Right,5.75199,29.52199,17.63699,10.760194,0.20980644,5.2751937
19,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
19,13,325,122,Player,red,Defense,-6.0222745,-24.452137,True,-2.0,-2.0,Near Service Box,Left,24.452137,48.222137,36.337135,6.0222745,16.992275,11.507275
19,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
19,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
19,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
19,69,286,122,Player,red,Defense,-8.769646,-28.669302,True,-2.0,-2.0,Near Service Box,Left,28.669302,52.4393,40.554302,8.769646,19.739647,14.254646
20,1,867,207,Player,red,Defense,9.935006,7.814865,False,9.935006,7.814865,Near Court,Right,7.814865,15.955135,4.070135,9.935006,1.0349941,4.450006
20,2,157,361,Player,red,Defense,-4.022323,9.752299,True,-2.0,9.752299,Near Court,Left,9.752299,14.017701,2.132701,4.022323,14.992323,9.507323
20,3,668,507,Player,red,Defense,6.9179025,20.686079,False,6.9179025,20.686079,Far Service Box,Right,20.686079,3.0839214,8.801079,6.9179025,4.052098,1.4329023
20,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
20,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
20,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
20,7,52,147,Player,red,Defense,-35.35921,-59.028374,True,-2.0,-2.0,Near Service Box,Left,59.028374,82.79837,70.913376,35.35921,46.329212,40.84421
20,8,557,66,Player,red,Defense,3.5307562,-20.37824,True,3.5307562,-2.0,Near Service Box,Left,20.37824,44.14824,32.26324,3.5307562,7.4392443,1.9542439
20,10,851,66,Player,red,Defense,10.760194,-5.75199,True,10.760194,-2.0,Near Service Box,Right,5.75199,29.52199,17.63699,10.760194,0.20980644,5.2751937
20,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
20,13,325,123,Player,red,Defense,-5.9622326,-24.130543,True,-2.0,-2.0,Near Service Box,Left,24.130543,47.900543,36.01554,5.9622326,16.932232,11.447233
20,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
20,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
20,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
20,69,287,122,Player,red,Defense,-8.693178,-28.551928,True,-2.0,-2.0,Near Service Box,Left,28.551928,52.32193,40.436928,8.693178,19.663177,14.178179
20,156,36,151,Player,red,Defense,-37.630016,-60.514545,True,-2.0,-2.0,Near Service Box,Left,60.514545,84.284546,72.39954,37.630016,48.600018,43.115017
21,1,854,205,Player,red,Defense,9.7807255,7.506031,False,9.7807255,7.506031,Near Court,Right,7.506031,16.26397,4.378969,9.7807255,1.1892748,4.2957253
21,2,202,362,Player,red,Defense,-2.5344958,10.52672,True,-2.0,10.52672,Near Court,Left,10.52672,13.24328,1.3582802,2.5344958,13.504496,8.019496
