frame,ID,X,Y,Class,Color,Position,X_court,Y_court,is_outlier,X_court_clamped,Y_court_clamped,court_zone,court_side,dist_to_near_baseline,dist_to_far_baseline,dist_to_net,dist_to_left_sideline,dist_to_right_sideline,dist_to_center
21,3,680,495,Player,red,Defense,7.0493636,20.319937,False,7.0493636,20.319937,Far Service Box,Right,20.319937,3.4500637,8.434937,7.0493636,3.9206367,1.5643635
21,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
21,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
21,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
21,7,52,147,Player,red,Defense,-35.35921,-59.028374,True,-2.0,-2.0,Near Service Box,Left,59.028374,82.79837,70.913376,35.35921,46.329212,40.84421
21,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
21,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
21,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
21,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
21,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
21,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
21,63,1182,386,Player,red,Defense,11.785541,18.056068,False,11.785541,18.056068,Far Service Box,Right,18.056068,5.713932,6.171068,11.785541,0.8155403,6.3005404
21,156,37,151,Player,red,Defense,-37.38826,-60.191357,True,-2.0,-2.0,Near Service Box,Left,60.191357,83.96136,72.076355,37.38826,48.35826,42.87326
21,0,632,366,Ball,blue,Ball,6.43561,14.92239,False,6.43561,14.92239,Far Court,Right,14.92239,8.84761,3.0373898,6.43561,4.5343904,0.9506097
22,1,851,206,Player,red,Defense,9.736589,7.5359015,False,9.736589,7.5359015,Near Court,Right,7.5359015,16.234098,4.3490987,9.736589,1.2334108,4.2515893
22,2,208,362,Player,red,Defense,-2.3508875,10.612598,True,-2.0,10.612598,Near Court,Left,10.612598,13.157402,1.2724018,2.3508875,13.320888,7.835888
22,3,682,491,Player,red,Defense,7.072026,20.192461,False,7.072026,20.192461,Far Service Box,Right,20.192461,3.5775394,8.307461,7.072026,3.8979745,1.5870256
22,4,405,160,Player,red,Defense,-0.46027467,-9.39482,True,-0.46027467,-2.0,Near Service Box,Left,9.39482,33.16482,21.27982,0.46027467,11.430275,5.945275
22,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
22,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
22,7,52,148,Player,red,Defense,-35.00388,-58.156208,True,-2.0,-2.0,Near Service Box,Left,58.156208,81.92621,70.04121,35.00388,45.97388,40.48888
22,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
22,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
22,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
22,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
22,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
22,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
22,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
22,156,37,152,Player,red,Defense,-37.007378,-59.289314,True,-2.0,-2.0,Near Service Box,Left,59.289314,83.05931,71.17432,37.007378,47.97738,42.49238
22,0,632,365,Ball,blue,Ball,6.4348636,14.872262,False,6.4348636,14.872262,Far Court,Right,14.872262,8.897738,2.9872618,6.4348636,4.5351367,0.94986343
23,1,848,205,Player,red,Defense,9.703046,7.425531,False,9.703046,7.425531,Near Court,Right,7.425531,16.34447,4.4594693,9.703046,1.2669544,4.2180457
23,2,218,359,Player,red,Defense,-2.1166046,10.501215,True,-2.0,10.501215,Near Court,Left,10.501215,13.268785,1.3837852,2.1166046,13.086605,7.6016045
23,3,685,490,Player,red,Defense,7.1048384,20.16543,False,7.1048384,20.16543,Far Service Box,Right,20.16543,3.6045704,8.28043,7.1048384,3.865162,1.6198382
23,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
23,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
23,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
23,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
23,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
23,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
23,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
23,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
23,15,175,123,Player,red,Defense,-19.934206,-45.474487,True,-2.0,-2.0,Near Service Box,Left,45.474487,69.24449,57.35949,19.934206,30.904205,25.419207
23,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
23,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
23,156,37,152,Player,red,Defense,-37.007378,-59.289314,True,-2.0,-2.0,Near Service Box,Left,59.289314,83.05931,71.17432,37.007378,47.97738,42.49238
23,0,632,364,Ball,blue,Ball,6.434115,14.821964,False,6.434115,14.821964,Far Court,Right,14.821964,8.948036,2.936964,6.434115,4.5358853,0.9491148
24,1,846,205,Player,red,Defense,9.676979,7.398517,False,9.676979,7.398517,Near Court,Right,7.398517,16.371483,4.486483,9.676979,1.2930212,4.191979
24,2,227,360,Player,red,Defense,-1.8275801,10.711853,False,-1.8275801,10.711853,Near Court,Left,10.711853,13.058147,1.1731472,1.8275801,12.797581,7.31258
24,3,690,488,Player,red,Defense,7.159588,20.10941,False,7.159588,20.10941,Far Service Box,Right,20.10941,3.6605911,8.224409,7.159588,3.8104124,1.6745877
24,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
24,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
24,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
24,7,52,148,Player,red,Defense,-35.00388,-58.156208,True,-2.0,-2.0,Near Service Box,Left,58.156208,81.92621,70.04121,35.00388,45.97388,40.48888
24,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
24,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
24,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
24,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
24,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
24,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
24,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
24,156,36,152,Player,red,Defense,-37.24559,-59.60626,True,-2.0,-2.0,Near Service Box,Left,59.60626,83.37626,71.49126,37.24559,48.21559,42.73059
24,0,633,364,Ball,blue,Ball,6.4481726,14.8284645,False,6.4481726,14.8284645,Far Court,Right,14.8284645,8.941536,2.9434643,6.4481726,4.5218277,0.96317244
24,158,1214,128,Player,red,Defense,14.158647,7.007054,True,12.97,7.007054,Near Court,Right,7.007054,16.762947,4.8779464,14.158647,3.1886463,8.673647
25,1,845,205,Player,red,Defense,9.663913,7.384976,False,9.663913,7.384976,Near Court,Right,7.384976,16.385025,4.5000243,9.663913,1.3060875,4.1789126
25,2,240,359,Player,red,Defense,-1.4714547,10.808182,False,-1.4714547,10.808182,Near Court,Left,10.808182,12.961819,1.0768185,1.4714547,12.441455,6.9564548
25,3,694,488,Player,red,Defense,7.2026644,20.117517,False,7.2026644,20.117517,Far Service Box,Right,20.117517,3.652483,8.232517,7.2026644,3.767336,1.7176642
25,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
25,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
25,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
25,7,51,149,Player,red,Defense,-34.876686,-57.59847,True,-2.0,-2.0,Near Service Box,Left,57.59847,81.36847,69.48347,34.876686,45.846687,40.361687
25,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
25,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
25,11,22,156,Player,red,Defense,-39.104286,-60.475254,True,-2.0,-2.0,Near Service Box,Left,60.475254,84.245255,72.36025,39.104286,50.074287,44.589287
25,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
25,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
25,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
25,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
25,156,36,152,Player,red,Defense,-37.24559,-59.60626,True,-2.0,-2.0,Near Service Box,Left,59.60626,83.37626,71.49126,37.24559,48.21559,42.73059
25,0,633,364,Ball,blue,Ball,6.4481726,14.8284645,False,6.4481726,14.8284645,Far Court,Right,14.8284645,8.941536,2.9434643,6.4481726,4.5218277,0.96317244
25,158,1214,128,Player,red,Defense,14.158647,7.007054,True,12.97,7.007054,Near Court,Right,7.007054,16.762947,4.8779464,14.158647,3.1886463,8.673647
26,1,842,205,Player,red,Defense,9.624581,7.3442163,False,9.624581,7.3442163,Near Court,Right,7.3442163,16.425785,4.540784,9.624581,1.3454189,4.139581
26,2,256,358,Player,red,Defense,-1.039896,10.942295,False,-1.039896,10.942295,Near Court,Left,10.942295,12.827705,0.94270515,1.039896,12.009896,6.524896
26,3,697,488,Player,red,Defense,7.234837,20.123575,False,7.234837,20.123575,Far Service Box,Right,20.123575,3.6464252,8.238575,7.234837,3.7351632,1.7498369
26,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
26,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
26,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
26,7,51,149,Player,red,Defense,-34.876686,-57.59847,True,-2.0,-2.0,Near Service Box,Left,57.59847,81.36847,69.48347,34.876686,45.846687,40.361687
26,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
26,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
26,11,21,156,Player,red,Defense,-39.35629,-60.80426,True,-2.0,-2.0,Near Service Box,Left,60.80426,84.574265,72.68926,39.35629,50.32629,44.84129
26,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
26,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
26,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
26,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
26,156,36,152,Player,red,Defense,-37.24559,-59.60626,True,-2.0,-2.0,Near Service Box,Left,59.60626,83.37626,71.49126,37.24559,48.21559,42.73059
26,0,633,365,Ball,blue,Ball,6.4488974,14.878714,False,6.4488974,14.878714,Far Court,Right,14.878714,8.891287,2.9937134,6.4488974,4.521103,0.9638972
26,158,1214,128,Player,red,Defense,14.158647,7.007054,True,12.97,7.007054,Near Court,Right,7.007054,16.762947,4.8779464,14.158647,3.1886463,8.673647
27,1,838,205,Player,red,Defense,9.57183,7.289549,False,9.57183,7.289549,Near Court,Right,7.289549,16.480452,4.5954514,9.57183,1.3981705,4.0868297
27,2,266,358,Player,red,Defense,-0.7651907,11.073747,False,-0.7651907,11.073747,Near Court,Left,11.073747,12.696254,0.81125355,0.7651907,11.735191,6.2501907
27,3,700,487,Player,red,Defense,7.2674174,20.096706,False,7.2674174,20.096706,Far Service Box,Right,20.096706,3.673294,8.211706,7.2674174,3.7025828,1.7824173
27,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
27,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
27,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
27,7,51,149,Player,red,Defense,-34.876686,-57.59847,True,-2.0,-2.0,Near Service Box,Left,57.59847,81.36847,69.48347,34.876686,45.846687,40.361687
27,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
27,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
27,11,21,156,Player,red,Defense,-39.35629,-60.80426,True,-2.0,-2.0,Near Service Box,Left,60.80426,84.574265,72.68926,39.35629,50.32629,44.84129
27,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
27,14,1134,116,Player,red,Defense,13.620256,5.1766076,True,12.97,5.1766076,Near Service Box,Right,5.1766076,18.593393,6.7083926,13.620256,2.6502562,8.135256
27,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
27,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
27,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
27,156,36,152,Player,red,Defense,-37.24559,-59.60626,True,-2.0,-2.0,Near Service Box,Left,59.60626,83.37626,71.49126,37.24559,48.21559,42.73059
27,0,633,365,Ball,blue,Ball,6.4488974,14.878714,False,6.4488974,14.878714,Far Court,Right,14.878714,8.891287,2.9937134,6.4488974,4.521103,0.9638972
27,158,1213,128,Player,red,Defense,14.150652,6.9951305,True,12.97,6.9951305,Near Court,Right,6.9951305,16.77487,4.8898697,14.150652,3.1806517,8.665651
28,1,836,205,Player,red,Defense,9.54532,7.262076,False,9.54532,7.262076,Near Court,Right,7.262076,16.507925,4.6229243,9.54532,1.4246807,4.0603194
28,2,273,357,Player,red,Defense,-0.5937976,11.085512,False,-0.5937976,11.085512,Near Court,Left,11.085512,12.684488,0.79948807,0.5937976,11.563798,6.078798
28,3,705,486,Player,red,Defense,7.321257,20.073948,False,7.321257,20.073948,Far Service Box,Right,20.073948,3.6960526,8.188948,7.321257,3.6487432,1.836257
28,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
28,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
28,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
28,7,51,149,Player,red,Defense,-34.876686,-57.59847,True,-2.0,-2.0,Near Service Box,Left,57.59847,81.36847,69.48347,34.876686,45.846687,40.361687
28,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
28,10,851,67,Player,red,Defense,10.75029,-5.623418,True,10.75029,-2.0,Near Service Box,Right,5.623418,29.393417,17.508419,10.75029,0.21971035,5.26529
28,11,21,156,Player,red,Defense,-39.35629,-60.80426,True,-2.0,-2.0,Near Service Box,Left,60.80426,84.574265,72.68926,39.35629,50.32629,44.84129
28,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
28,14,1134,116,Player,red,Defense,13.620256,5.1766076,True,12.97,5.1766076,Near Service Box,Right,5.1766076,18.593393,6.7083926,13.620256,2.6502562,8.135256
28,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
28,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
28,63,1182,387,Player,red,Defense,11.779826,18.087032,False,11.779826,18.087032,Far Service Box,Right,18.087032,5.682968,6.202032,11.779826,0.8098259,6.294826
28,156,36,152,Player,red,Defense,-37.24559,-59.60626,True,-2.0,-2.0,Near Service Box,Left,59.60626,83.37626,71.49126,37.24559,48.21559,42.73059
28,0,633,365,Ball,blue,Ball,6.4488974,14.878714,False,6.4488974,14.878714,Far Court,Right,14.878714,8.891287,2.9937134,6.4488974,4.521103,0.9638972
28,158,1213,128,Player,red,Defense,14.150652,6.9951305,True,12.97,6.9951305,Near Court,Right,6.9951305,16.77487,4.8898697,14.150652,3.1806517,8.665651
29,1,833,205,Player,red,Defense,9.505386,7.2206917,False,9.505386,7.2206917,Near Court,Right,7.2206917,16.549309,4.6643085,9.505386,1.4646139,4.020386
29,2,280,356,Player,red,Defense,-0.4240886,11.097162,False,-0.4240886,11.097162,Near Court,Left,11.097162,12.672838,0.787838,0.4240886,11.394089,5.9090886
29,3,708,486,Player,red,Defense,7.353095,20.080057,False,7.353095,20.080057,Far Service Box,Right,20.080057,3.6899433,8.195057,7.353095,3.6169052,1.8680949
29,4,404,160,Player,red,Defense,-0.49995375,-9.445654,True,-0.49995375,-2.0,Near Service Box,Left,9.445654,33.215652,21.330654,0.49995375,11.469954,5.984954
29,5,1189,282,Player,red,Defense,12.515055,14.424509,False,12.515055,14.424509,Far Court,Right,14.424509,9.345491,2.5395088,12.515055,1.5450544,7.0300546
29,6,970,164,Player,red,Defense,11.465985,6.21397,False,11.465985,6.21397,Near Service Box,Right,6.21397,17.55603,5.67103,11.465985,0.49598503,5.980985
29,7,51,148,Player,red,Defense,-35.22927,-58.461826,True,-2.0,-2.0,Near Service Box,Left,58.461826,82.23183,70.346825,35.22927,46.199272,40.71427
29,8,558,65,Player,red,Defense,3.5548477,-20.553438,True,3.5548477,-2.0,Near Service Box,Left,20.553438,44.32344,32.43844,3.5548477,7.4151525,1.9301524
29,10,851,66,Player,red,Defense,10.760194,-5.75199,True,10.760194,-2.0,Near Service Box,Right,5.75199,29.52199,17.63699,10.760194,0.20980644,5.2751937
29,11,21,157,Player,red,Defense,-38.951183,-59.88032,True,-2.0,-2.0,Near Service Box,Left,59.88032,83.65032,71.76532,38.951183,49.921185,44.436184
29,13,326,123,Player,red,Defense,-5.8980384,-24.032478,True,-2.0,-2.0,Near Service Box,Left,24.032478,47.80248,35.91748,5.8980384,16.868038,11.3830385
29,14,1134,116,Player,red,Defense,13.620256,5.1766076,True,12.97,5.1766076,Near Service Box,Right,5.1766076,18.593393,6.7083926,13.620256,2.6502562,8.135256
29,15,176,123,Player,red,Defense,-19.79973,-45.26906,True,-2.0,-2.0,Near Service Box,Left,45.26906,69.03906,57.15406,19.79973,30.76973,25.28473
29,16,226,121,Player,red,Defense,-14.211424,-37.314053,True,-2.0,-2.0,Near Service Box,Left,37.314053,61.084053,49.19905,14.211424,25.181423,19.696424
29,63,1183,387,Player,red,Defense,11.786761,18.08983,False,11.786761,18.08983,Far Service Box,Right,18.08983,5.68017,6.20483,11.786761,0.816761,6.301761
29,156,36,153,Player,red,Defense,-36.867744,-58.713528,True,-2.0,-2.0,Near Service Box,Left,58.713528,82.48353,70.598526,36.867744,47.837746,42.352745
29,0,634,365,Ball,blue,Ball,6.4629097,14.885155,False,6.4629097,14.885155,Far Court,Right,14.885155,8.884846,3.0001545,6.4629097,4.5070906,0.97790956
29,158,1215,128,Player,red,Defense,14.16663,7.01896,True,12.97,7.01896,Near Court,Right,7.01896,16.751041,4.86604,14.16663,3.1966295,8.681629
